Email;Timestamp;Comment;PID;Millis;EDA;IBI;RawPulse;Pressure;Button
a@a.A;2021-10-15 09:17:34.2339;NULL;NULL;113973;0;0;529;0;0
a@a.A;2021-10-15 09:17:34.2509;NULL;NULL;113983;526;0;529;0;0
a@a.A;2021-10-15 09:17:34.2509;NULL;NULL;113993;0;0;529;0;0
a@a.A;2021-10-15 09:17:34.2668;NULL;NULL;114003;457;0;529;0;0
a@a.A;2021-10-15 09:17:34.2668;NULL;NULL;114013;0;0;530;0;0
a@a.A;2021-10-15 09:17:34.2838;NULL;NULL;114023;546;0;529;0;0
a@a.A;2021-10-15 09:17:34.3007;NULL;NULL;114033;0;0;529;0;0
a@a.A;2021-10-15 09:17:34.3007;NULL;NULL;114043;489;0;529;0;0
a@a.A;2021-10-15 09:17:34.3177;NULL;NULL;114053;0;0;530;0;0
a@a.A;2021-10-15 09:17:34.3177;NULL;NULL;114063;513;0;529;0;0
a@a.A;2021-10-15 09:17:34.3336;NULL;NULL;114073;0;0;529;0;0
a@a.A;2021-10-15 09:17:34.3336;NULL;NULL;114083;547;0;529;0;0
a@a.A;2021-10-15 09:17:34.3506;NULL;NULL;114093;0;0;529;0;0
a@a.A;2021-10-15 09:17:34.3675;NULL;NULL;114103;451;0;530;0;0
a@a.A;2021-10-15 09:17:34.3675;NULL;NULL;114113;0;401;529;0;0
a@a.A;2021-10-15 09:17:34.3835;NULL;NULL;114123;527;0;529;0;0
a@a.A;2021-10-15 09:17:34.3835;NULL;NULL;114134;0;0;529;0;0
a@a.A;2021-10-15 09:17:34.4005;NULL;NULL;114144;567;0;529;0;0
a@a.A;2021-10-15 09:17:34.4174;NULL;NULL;114154;0;0;528;0;0
a@a.A;2021-10-15 09:17:34.4174;NULL;NULL;114164;527;0;528;0;0
a@a.A;2021-10-15 09:17:34.4334;NULL;NULL;114174;0;0;529;0;0
a@a.A;2021-10-15 09:17:34.4503;NULL;NULL;114184;576;0;528;0;0
a@a.A;2021-10-15 09:17:34.4503;NULL;NULL;114194;0;0;529;0;0
a@a.A;2021-10-15 09:17:34.4673;NULL;NULL;114204;594;0;529;0;0
a@a.A;2021-10-15 09:17:34.4673;NULL;NULL;114214;0;0;529;0;0
a@a.A;2021-10-15 09:17:34.4832;NULL;NULL;114224;579;0;529;0;0
a@a.A;2021-10-15 09:17:34.5002;NULL;NULL;114234;0;0;529;0;0
a@a.A;2021-10-15 09:17:34.5002;NULL;NULL;114244;528;0;529;0;0
a@a.A;2021-10-15 09:17:34.5171;NULL;NULL;114254;16;0;529;0;0
a@a.A;2021-10-15 09:17:34.5171;NULL;NULL;114264;572;0;529;0;0
a@a.A;2021-10-15 09:17:34.5341;NULL;NULL;114274;0;0;529;0;0
a@a.A;2021-10-15 09:17:34.5501;NULL;NULL;114284;527;0;530;0;0
a@a.A;2021-10-15 09:17:34.5501;NULL;NULL;114294;0;0;530;0;0
a@a.A;2021-10-15 09:17:34.5670;NULL;NULL;114304;527;0;530;0;0
a@a.A;2021-10-15 09:17:34.5670;NULL;NULL;114314;0;0;530;0;0
a@a.A;2021-10-15 09:17:34.5830;NULL;NULL;114324;515;0;530;0;0
a@a.A;2021-10-15 09:17:34.5840;NULL;NULL;114334;0;0;530;0;0
a@a.A;2021-10-15 09:17:34.5999;NULL;NULL;114344;423;0;530;0;0
a@a.A;2021-10-15 09:17:34.6169;NULL;NULL;114354;0;0;530;0;0
a@a.A;2021-10-15 09:17:34.6169;NULL;NULL;114364;607;0;530;0;0
a@a.A;2021-10-15 09:17:34.6338;NULL;NULL;114374;0;0;530;0;0
a@a.A;2021-10-15 09:17:34.6498;NULL;NULL;114384;390;0;529;0;0
a@a.A;2021-10-15 09:17:34.6498;NULL;NULL;114394;0;0;530;0;0
a@a.A;2021-10-15 09:17:34.6667;NULL;NULL;114404;584;0;530;0;0
a@a.A;2021-10-15 09:17:34.6667;NULL;NULL;114414;0;0;530;0;0
a@a.A;2021-10-15 09:17:34.6837;NULL;NULL;114424;504;0;530;0;0
a@a.A;2021-10-15 09:17:34.6997;NULL;NULL;114434;0;0;530;0;0
a@a.A;2021-10-15 09:17:34.6997;NULL;NULL;114444;641;0;529;0;0
a@a.A;2021-10-15 09:17:34.7166;NULL;NULL;114454;0;0;530;0;0
a@a.A;2021-10-15 09:17:34.7166;NULL;NULL;114464;461;0;529;0;0
a@a.A;2021-10-15 09:17:34.7346;NULL;NULL;114475;0;0;530;0;0
a@a.A;2021-10-15 09:17:34.7495;NULL;NULL;114485;491;0;530;0;0
a@a.A;2021-10-15 09:17:34.7505;NULL;NULL;114495;0;0;530;0;0
a@a.A;2021-10-15 09:17:34.7665;NULL;NULL;114505;687;0;530;0;0
a@a.A;2021-10-15 09:17:34.7834;NULL;NULL;114515;0;401;529;0;0
a@a.A;2021-10-15 09:17:34.7834;NULL;NULL;114525;504;0;529;0;0
a@a.A;2021-10-15 09:17:34.8004;NULL;NULL;114535;0;0;529;0;0
a@a.A;2021-10-15 09:17:34.8004;NULL;NULL;114545;533;0;529;0;0
a@a.A;2021-10-15 09:17:34.8164;NULL;NULL;114555;0;0;529;0;0
a@a.A;2021-10-15 09:17:34.8333;NULL;NULL;114565;527;0;528;0;0
a@a.A;2021-10-15 09:17:34.8333;NULL;NULL;114575;0;0;528;0;0
a@a.A;2021-10-15 09:17:34.8503;NULL;NULL;114585;529;0;529;0;0
a@a.A;2021-10-15 09:17:34.8503;NULL;NULL;114595;0;0;529;0;0
a@a.A;2021-10-15 09:17:34.8672;NULL;NULL;114605;498;0;529;0;0
a@a.A;2021-10-15 09:17:34.8672;NULL;NULL;114615;0;0;529;0;0
a@a.A;2021-10-15 09:17:34.8832;NULL;NULL;114625;434;0;529;0;0
a@a.A;2021-10-15 09:17:34.9004;NULL;NULL;114635;0;0;529;0;0
a@a.A;2021-10-15 09:17:34.9004;NULL;NULL;114646;598;0;529;0;0
a@a.A;2021-10-15 09:17:34.9163;NULL;NULL;114656;0;0;529;0;0
a@a.A;2021-10-15 09:17:34.9333;NULL;NULL;114666;464;0;529;0;0
a@a.A;2021-10-15 09:17:34.9333;NULL;NULL;114676;0;0;529;0;0
a@a.A;2021-10-15 09:17:34.9502;NULL;NULL;114686;352;0;529;0;0
a@a.A;2021-10-15 09:17:34.9502;NULL;NULL;114696;0;0;530;0;0
a@a.A;2021-10-15 09:17:34.9672;NULL;NULL;114706;499;0;529;0;0
a@a.A;2021-10-15 09:17:34.9831;NULL;NULL;114716;5;0;530;0;0
a@a.A;2021-10-15 09:17:34.9831;NULL;NULL;114726;389;0;529;0;0
a@a.A;2021-10-15 09:17:34.9996;NULL;NULL;114736;0;0;530;0;0
a@a.A;2021-10-15 09:17:34.9996;NULL;NULL;114746;496;0;530;0;0
a@a.A;2021-10-15 09:17:35.0166;NULL;NULL;114756;0;0;529;0;0
a@a.A;2021-10-15 09:17:35.0335;NULL;NULL;114766;377;0;529;0;0
a@a.A;2021-10-15 09:17:35.0335;NULL;NULL;114776;0;0;530;0;0
a@a.A;2021-10-15 09:17:35.0505;NULL;NULL;114786;524;0;530;0;0
a@a.A;2021-10-15 09:17:35.0505;NULL;NULL;114796;0;0;530;0;0
a@a.A;2021-10-15 09:17:35.0664;NULL;NULL;114806;385;0;530;0;0
a@a.A;2021-10-15 09:17:35.0834;NULL;NULL;114816;0;0;530;0;0
a@a.A;2021-10-15 09:17:35.0834;NULL;NULL;114826;473;0;530;0;0
a@a.A;2021-10-15 09:17:35.0998;NULL;NULL;114836;0;0;530;0;0
a@a.A;2021-10-15 09:17:35.0998;NULL;NULL;114846;397;0;530;0;0
a@a.A;2021-10-15 09:17:35.1168;NULL;NULL;114856;0;0;530;0;0
a@a.A;2021-10-15 09:17:35.1168;NULL;NULL;114866;633;0;530;0;0
a@a.A;2021-10-15 09:17:35.1337;NULL;NULL;114876;0;0;529;0;0
a@a.A;2021-10-15 09:17:35.1507;NULL;NULL;114886;408;0;530;0;0
a@a.A;2021-10-15 09:17:35.1507;NULL;NULL;114896;0;0;529;0;0
a@a.A;2021-10-15 09:17:35.1666;NULL;NULL;114906;658;0;529;0;0
a@a.A;2021-10-15 09:17:35.1836;NULL;NULL;114916;0;0;529;0;0
a@a.A;2021-10-15 09:17:35.1836;NULL;NULL;114926;460;407;529;0;0
a@a.A;2021-10-15 09:17:35.1995;NULL;NULL;114936;0;0;529;0;0
a@a.A;2021-10-15 09:17:35.1995;NULL;NULL;114946;606;0;529;0;0
a@a.A;2021-10-15 09:17:35.2175;NULL;NULL;114956;0;0;529;0;0
a@a.A;2021-10-15 09:17:35.2334;NULL;NULL;114966;523;0;528;0;0
a@a.A;2021-10-15 09:17:35.2334;NULL;NULL;114976;0;0;528;0;0
a@a.A;2021-10-15 09:17:35.2504;NULL;NULL;114987;323;0;528;0;0
a@a.A;2021-10-15 09:17:35.2504;NULL;NULL;114997;0;0;529;0;0
a@a.A;2021-10-15 09:17:35.2664;NULL;NULL;115007;257;0;529;0;0
a@a.A;2021-10-15 09:17:35.2833;NULL;NULL;115017;0;0;529;0;0
a@a.A;2021-10-15 09:17:35.2833;NULL;NULL;115027;148;0;529;0;0
a@a.A;2021-10-15 09:17:35.3003;NULL;NULL;115037;0;0;529;0;0
a@a.A;2021-10-15 09:17:35.3003;NULL;NULL;115047;254;0;529;0;0
a@a.A;2021-10-15 09:17:35.3162;NULL;NULL;115057;0;0;529;0;0
a@a.A;2021-10-15 09:17:35.3332;NULL;NULL;115067;151;0;529;0;0
a@a.A;2021-10-15 09:17:35.3332;NULL;NULL;115077;9;0;529;0;0
a@a.A;2021-10-15 09:17:35.3501;NULL;NULL;115087;246;0;529;0;0
a@a.A;2021-10-15 09:17:35.3501;NULL;NULL;115097;0;0;529;0;0
a@a.A;2021-10-15 09:17:35.3671;NULL;NULL;115107;150;0;530;0;0
a@a.A;2021-10-15 09:17:35.3831;NULL;NULL;115117;0;0;529;0;0
a@a.A;2021-10-15 09:17:35.3831;NULL;NULL;115127;220;0;530;0;0
a@a.A;2021-10-15 09:17:35.4000;NULL;NULL;115137;0;0;529;0;0
a@a.A;2021-10-15 09:17:35.4000;NULL;NULL;115147;223;0;530;0;0
a@a.A;2021-10-15 09:17:35.4170;NULL;NULL;115158;0;0;530;0;0
a@a.A;2021-10-15 09:17:35.4329;NULL;NULL;115168;138;0;530;0;0
a@a.A;2021-10-15 09:17:35.4329;NULL;NULL;115178;0;0;530;0;0
a@a.A;2021-10-15 09:17:35.4499;NULL;NULL;115188;79;0;529;0;0
a@a.A;2021-10-15 09:17:35.4668;NULL;NULL;115198;0;0;529;0;0
a@a.A;2021-10-15 09:17:35.4668;NULL;NULL;115208;133;0;530;0;0
a@a.A;2021-10-15 09:17:35.4828;NULL;NULL;115218;0;0;530;0;0
a@a.A;2021-10-15 09:17:35.4828;NULL;NULL;115228;146;0;530;0;0
a@a.A;2021-10-15 09:17:35.4994;NULL;NULL;115238;0;0;530;0;0
a@a.A;2021-10-15 09:17:35.5164;NULL;NULL;115248;212;0;529;0;0
a@a.A;2021-10-15 09:17:35.5164;NULL;NULL;115258;0;0;530;0;0
a@a.A;2021-10-15 09:17:35.5334;NULL;NULL;115268;170;0;530;0;0
a@a.A;2021-10-15 09:17:35.5334;NULL;NULL;115278;7;0;530;0;0
a@a.A;2021-10-15 09:17:35.5503;NULL;NULL;115288;173;0;529;0;0
a@a.A;2021-10-15 09:17:35.5663;NULL;NULL;115298;0;0;529;0;0
a@a.A;2021-10-15 09:17:35.5663;NULL;NULL;115308;70;0;530;0;0
a@a.A;2021-10-15 09:17:35.5832;NULL;NULL;115318;0;0;530;0;0
a@a.A;2021-10-15 09:17:35.5832;NULL;NULL;115328;161;401;529;0;0
a@a.A;2021-10-15 09:17:35.6002;NULL;NULL;115338;0;0;529;0;0
a@a.A;2021-10-15 09:17:35.6002;NULL;NULL;115348;146;0;529;0;0
a@a.A;2021-10-15 09:17:35.6161;NULL;NULL;115358;13;0;529;0;0
a@a.A;2021-10-15 09:17:35.6331;NULL;NULL;115368;87;0;528;0;0
a@a.A;2021-10-15 09:17:35.6331;NULL;NULL;115378;0;0;528;0;0
a@a.A;2021-10-15 09:17:35.6500;NULL;NULL;115388;169;0;528;0;0
a@a.A;2021-10-15 09:17:35.6500;NULL;NULL;115398;6;0;529;0;0
a@a.A;2021-10-15 09:17:35.6670;NULL;NULL;115408;65;0;529;0;0
a@a.A;2021-10-15 09:17:35.6830;NULL;NULL;115418;0;0;529;0;0
a@a.A;2021-10-15 09:17:35.6830;NULL;NULL;115428;189;0;529;0;0
a@a.A;2021-10-15 09:17:35.6999;NULL;NULL;115438;0;0;529;0;0
a@a.A;2021-10-15 09:17:35.7159;NULL;NULL;115448;78;0;529;0;0
a@a.A;2021-10-15 09:17:35.7169;NULL;NULL;115458;0;0;529;0;0
a@a.A;2021-10-15 09:17:35.7328;NULL;NULL;115468;147;0;529;0;0
a@a.A;2021-10-15 09:17:35.7328;NULL;NULL;115478;0;0;529;0;0
a@a.A;2021-10-15 09:17:35.7498;NULL;NULL;115488;105;0;529;0;0
a@a.A;2021-10-15 09:17:35.7658;NULL;NULL;115499;0;0;530;0;0
a@a.A;2021-10-15 09:17:35.7658;NULL;NULL;115509;48;0;530;0;0
a@a.A;2021-10-15 09:17:35.7827;NULL;NULL;115519;0;0;529;0;0
a@a.A;2021-10-15 09:17:35.7827;NULL;NULL;115529;59;0;530;0;0
a@a.A;2021-10-15 09:17:35.7996;NULL;NULL;115539;11;0;530;0;0
a@a.A;2021-10-15 09:17:35.8166;NULL;NULL;115549;103;0;530;0;0
a@a.A;2021-10-15 09:17:35.8166;NULL;NULL;115559;0;0;530;0;0
a@a.A;2021-10-15 09:17:35.8326;NULL;NULL;115569;99;0;530;0;0
a@a.A;2021-10-15 09:17:35.8326;NULL;NULL;115579;0;0;530;0;0
a@a.A;2021-10-15 09:17:35.8495;NULL;NULL;115589;118;0;530;0;0
a@a.A;2021-10-15 09:17:35.8495;NULL;NULL;115599;0;0;530;0;0
a@a.A;2021-10-15 09:17:35.8665;NULL;NULL;115609;102;0;530;0;0
a@a.A;2021-10-15 09:17:35.8834;NULL;NULL;115619;0;0;530;0;0
a@a.A;2021-10-15 09:17:35.8834;NULL;NULL;115629;85;0;530;0;0
a@a.A;2021-10-15 09:17:35.8994;NULL;NULL;115639;0;0;530;0;0
a@a.A;2021-10-15 09:17:35.9163;NULL;NULL;115649;92;0;529;0;0
a@a.A;2021-10-15 09:17:35.9163;NULL;NULL;115659;11;0;529;0;0
a@a.A;2021-10-15 09:17:35.9333;NULL;NULL;115670;49;0;530;0;0
a@a.A;2021-10-15 09:17:35.9333;NULL;NULL;115680;0;0;530;0;0
a@a.A;2021-10-15 09:17:35.9492;NULL;NULL;115690;0;0;529;0;0
a@a.A;2021-10-15 09:17:35.9662;NULL;NULL;115700;27;0;529;0;0
a@a.A;2021-10-15 09:17:35.9662;NULL;NULL;115710;0;0;529;0;0
a@a.A;2021-10-15 09:17:35.9832;NULL;NULL;115720;13;0;529;0;0
a@a.A;2021-10-15 09:17:35.9832;NULL;NULL;115730;0;401;529;0;0
a@a.A;2021-10-15 09:17:36.0001;NULL;NULL;115740;51;0;529;0;0
a@a.A;2021-10-15 09:17:36.0161;NULL;NULL;115750;0;0;529;0;0
a@a.A;2021-10-15 09:17:36.0161;NULL;NULL;115760;0;0;528;0;0
a@a.A;2021-10-15 09:17:36.0330;NULL;NULL;115770;0;0;529;0;0
a@a.A;2021-10-15 09:17:36.0490;NULL;NULL;115780;0;0;528;0;0
a@a.A;2021-10-15 09:17:36.0490;NULL;NULL;115790;0;0;528;0;0
a@a.A;2021-10-15 09:17:36.0659;NULL;NULL;115800;3;0;529;0;0
a@a.A;2021-10-15 09:17:36.0659;NULL;NULL;115810;0;0;529;0;0
a@a.A;2021-10-15 09:17:36.0829;NULL;NULL;115820;42;0;529;0;0
a@a.A;2021-10-15 09:17:36.0829;NULL;NULL;115830;0;0;529;0;0
a@a.A;2021-10-15 09:17:36.0988;NULL;NULL;115840;0;0;529;0;0
a@a.A;2021-10-15 09:17:36.1168;NULL;NULL;115850;0;0;529;0;0
a@a.A;2021-10-15 09:17:36.1168;NULL;NULL;115860;25;0;529;0;0
a@a.A;2021-10-15 09:17:36.1338;NULL;NULL;115870;0;0;529;0;0
a@a.A;2021-10-15 09:17:36.1338;NULL;NULL;115880;0;0;529;0;0
a@a.A;2021-10-15 09:17:36.1497;NULL;NULL;115890;0;0;529;0;0
a@a.A;2021-10-15 09:17:36.1657;NULL;NULL;115900;67;0;530;0;0
a@a.A;2021-10-15 09:17:36.1657;NULL;NULL;115910;0;0;530;0;0
a@a.A;2021-10-15 09:17:36.1826;NULL;NULL;115920;0;0;530;0;0
a@a.A;2021-10-15 09:17:36.1826;NULL;NULL;115930;38;0;530;0;0
a@a.A;2021-10-15 09:17:36.1996;NULL;NULL;115940;0;0;530;0;0
a@a.A;2021-10-15 09:17:36.2185;NULL;NULL;115950;0;0;529;0;0
a@a.A;2021-10-15 09:17:36.2185;NULL;NULL;115960;8;0;530;0;0
a@a.A;2021-10-15 09:17:36.2335;NULL;NULL;115970;0;0;530;0;0
a@a.A;2021-10-15 09:17:36.2335;NULL;NULL;115980;6;0;530;0;0
a@a.A;2021-10-15 09:17:36.2494;NULL;NULL;115990;0;0;529;0;0
a@a.A;2021-10-15 09:17:36.2664;NULL;NULL;116000;39;0;530;0;0
a@a.A;2021-10-15 09:17:36.2664;NULL;NULL;116011;0;0;530;0;0
a@a.A;2021-10-15 09:17:36.2834;NULL;NULL;116021;23;0;529;0;0
a@a.A;2021-10-15 09:17:36.2993;NULL;NULL;116031;0;0;530;0;0
a@a.A;2021-10-15 09:17:36.2993;NULL;NULL;116041;41;0;530;0;0
a@a.A;2021-10-15 09:17:36.3163;NULL;NULL;116051;0;0;530;0;0
a@a.A;2021-10-15 09:17:36.3163;NULL;NULL;116061;52;0;530;0;0
a@a.A;2021-10-15 09:17:36.3332;NULL;NULL;116071;0;0;530;0;0
a@a.A;2021-10-15 09:17:36.3332;NULL;NULL;116081;20;0;530;0;0
a@a.A;2021-10-15 09:17:36.3497;NULL;NULL;116091;0;0;529;0;0
a@a.A;2021-10-15 09:17:36.3657;NULL;NULL;116101;6;0;530;0;0
a@a.A;2021-10-15 09:17:36.3657;NULL;NULL;116111;0;0;530;0;0
a@a.A;2021-10-15 09:17:36.3826;NULL;NULL;116121;87;0;530;0;0
a@a.A;2021-10-15 09:17:36.3826;NULL;NULL;116131;0;401;529;0;0
a@a.A;2021-10-15 09:17:36.3996;NULL;NULL;116141;6;0;529;0;0
a@a.A;2021-10-15 09:17:36.4165;NULL;NULL;116151;0;0;529;0;0
a@a.A;2021-10-15 09:17:36.4165;NULL;NULL;116161;80;0;529;0;0
a@a.A;2021-10-15 09:17:36.4325;NULL;NULL;116171;0;0;528;0;0
a@a.A;2021-10-15 09:17:36.4494;NULL;NULL;116182;52;0;528;0;0
a@a.A;2021-10-15 09:17:36.4494;NULL;NULL;116192;0;0;528;0;0
a@a.A;2021-10-15 09:17:36.4654;NULL;NULL;116202;0;0;528;0;0
a@a.A;2021-10-15 09:17:36.4664;NULL;NULL;116212;0;0;529;0;0
a@a.A;2021-10-15 09:17:36.4823;NULL;NULL;116222;80;0;529;0;0
a@a.A;2021-10-15 09:17:36.4993;NULL;NULL;116232;0;0;529;0;0
a@a.A;2021-10-15 09:17:36.4993;NULL;NULL;116242;31;0;529;0;0
a@a.A;2021-10-15 09:17:36.5162;NULL;NULL;116252;0;0;529;0;0
a@a.A;2021-10-15 09:17:36.5162;NULL;NULL;116262;26;0;529;0;0
a@a.A;2021-10-15 09:17:36.5322;NULL;NULL;116272;0;0;529;0;0
a@a.A;2021-10-15 09:17:36.5492;NULL;NULL;116282;60;0;529;0;0
a@a.A;2021-10-15 09:17:36.5492;NULL;NULL;116292;0;0;529;0;0
a@a.A;2021-10-15 09:17:36.5661;NULL;NULL;116302;36;0;530;0;0
a@a.A;2021-10-15 09:17:36.5661;NULL;NULL;116312;0;0;530;0;0
a@a.A;2021-10-15 09:17:36.5831;NULL;NULL;116322;52;0;529;0;0
a@a.A;2021-10-15 09:17:36.5831;NULL;NULL;116332;0;0;530;0;0
a@a.A;2021-10-15 09:17:36.5995;NULL;NULL;116342;38;0;530;0;0
a@a.A;2021-10-15 09:17:36.6155;NULL;NULL;116352;0;0;530;0;0
a@a.A;2021-10-15 09:17:36.6155;NULL;NULL;116362;44;0;530;0;0
a@a.A;2021-10-15 09:17:36.6324;NULL;NULL;116372;0;0;530;0;0
a@a.A;2021-10-15 09:17:36.6494;NULL;NULL;116382;87;0;529;0;0
a@a.A;2021-10-15 09:17:36.6494;NULL;NULL;116392;0;0;530;0;0
a@a.A;2021-10-15 09:17:36.6654;NULL;NULL;116402;11;0;530;0;0
a@a.A;2021-10-15 09:17:36.6664;NULL;NULL;116412;0;0;530;0;0
a@a.A;2021-10-15 09:17:36.6823;NULL;NULL;116422;57;0;530;0;0
a@a.A;2021-10-15 09:17:36.6993;NULL;NULL;116432;0;0;530;0;0
a@a.A;2021-10-15 09:17:36.6993;NULL;NULL;116442;18;0;530;0;0
a@a.A;2021-10-15 09:17:36.7152;NULL;NULL;116452;0;0;530;0;0
a@a.A;2021-10-15 09:17:36.7152;NULL;NULL;116462;15;0;530;0;0
a@a.A;2021-10-15 09:17:36.7322;NULL;NULL;116472;0;0;530;0;0
a@a.A;2021-10-15 09:17:36.7491;NULL;NULL;116482;48;0;529;0;0
a@a.A;2021-10-15 09:17:36.7491;NULL;NULL;116492;0;0;530;0;0
a@a.A;2021-10-15 09:17:36.7661;NULL;NULL;116502;13;0;530;0;0
a@a.A;2021-10-15 09:17:36.7661;NULL;NULL;116512;0;0;530;0;0
a@a.A;2021-10-15 09:17:36.7830;NULL;NULL;116523;28;0;529;0;0
a@a.A;2021-10-15 09:17:36.7990;NULL;NULL;116533;0;406;529;0;0
a@a.A;2021-10-15 09:17:36.7990;NULL;NULL;116543;44;0;529;0;0
a@a.A;2021-10-15 09:17:36.8160;NULL;NULL;116553;0;0;529;0;0
a@a.A;2021-10-15 09:17:36.8160;NULL;NULL;116563;58;0;529;0;0
a@a.A;2021-10-15 09:17:36.8329;NULL;NULL;116573;0;0;528;0;0
a@a.A;2021-10-15 09:17:36.8489;NULL;NULL;116583;55;0;528;0;0
a@a.A;2021-10-15 09:17:36.8489;NULL;NULL;116593;0;0;528;0;0
a@a.A;2021-10-15 09:17:36.8658;NULL;NULL;116603;103;0;529;0;0
a@a.A;2021-10-15 09:17:36.8658;NULL;NULL;116613;0;0;529;0;0
a@a.A;2021-10-15 09:17:36.8833;NULL;NULL;116623;55;0;529;0;0
a@a.A;2021-10-15 09:17:36.8993;NULL;NULL;116633;0;0;529;0;0
a@a.A;2021-10-15 09:17:36.8993;NULL;NULL;116643;93;0;529;0;0
a@a.A;2021-10-15 09:17:36.9162;NULL;NULL;116653;0;0;529;0;0
a@a.A;2021-10-15 09:17:36.9162;NULL;NULL;116663;24;0;529;0;0
a@a.A;2021-10-15 09:17:36.9322;NULL;NULL;116673;0;0;529;0;0
a@a.A;2021-10-15 09:17:36.9492;NULL;NULL;116683;44;0;529;0;0
a@a.A;2021-10-15 09:17:36.9492;NULL;NULL;116694;0;0;530;0;0
a@a.A;2021-10-15 09:17:36.9661;NULL;NULL;116704;555;0;529;0;0
a@a.A;2021-10-15 09:17:36.9831;NULL;NULL;116714;0;0;529;0;0
a@a.A;2021-10-15 09:17:36.9831;NULL;NULL;116724;528;0;530;0;0
a@a.A;2021-10-15 09:17:36.9990;NULL;NULL;116734;0;0;529;0;0
a@a.A;2021-10-15 09:17:36.9990;NULL;NULL;116744;501;0;530;0;0
a@a.A;2021-10-15 09:17:37.0160;NULL;NULL;116754;0;0;529;0;0
a@a.A;2021-10-15 09:17:37.0329;NULL;NULL;116764;523;0;530;0;0
a@a.A;2021-10-15 09:17:37.0329;NULL;NULL;116774;0;0;529;0;0
a@a.A;2021-10-15 09:17:37.0489;NULL;NULL;116784;289;0;530;0;0
a@a.A;2021-10-15 09:17:37.0489;NULL;NULL;116794;0;0;530;0;0
a@a.A;2021-10-15 09:17:37.0658;NULL;NULL;116804;564;0;530;0;0
a@a.A;2021-10-15 09:17:37.0658;NULL;NULL;116814;0;0;530;0;0
a@a.A;2021-10-15 09:17:37.0828;NULL;NULL;116824;189;0;530;0;0
a@a.A;2021-10-15 09:17:37.0988;NULL;NULL;116834;0;0;529;0;0
a@a.A;2021-10-15 09:17:37.0988;NULL;NULL;116844;539;0;529;0;0
a@a.A;2021-10-15 09:17:37.1157;NULL;NULL;116854;0;0;530;0;0
a@a.A;2021-10-15 09:17:37.1157;NULL;NULL;116864;120;0;529;0;0
a@a.A;2021-10-15 09:17:37.1327;NULL;NULL;116874;0;0;530;0;0
a@a.A;2021-10-15 09:17:37.1496;NULL;NULL;116884;552;0;529;0;0
a@a.A;2021-10-15 09:17:37.1496;NULL;NULL;116894;0;0;529;0;0
a@a.A;2021-10-15 09:17:37.1656;NULL;NULL;116904;586;0;529;0;0
a@a.A;2021-10-15 09:17:37.1656;NULL;NULL;116914;0;0;529;0;0
a@a.A;2021-10-15 09:17:37.1825;NULL;NULL;116924;517;0;529;0;0
a@a.A;2021-10-15 09:17:37.1995;NULL;NULL;116934;0;404;529;0;0
a@a.A;2021-10-15 09:17:37.1995;NULL;NULL;116944;612;0;529;0;0
a@a.A;2021-10-15 09:17:37.2174;NULL;NULL;116954;0;0;529;0;0
a@a.A;2021-10-15 09:17:37.2174;NULL;NULL;116964;206;0;529;0;0
a@a.A;2021-10-15 09:17:37.2324;NULL;NULL;116974;0;0;529;0;0
a@a.A;2021-10-15 09:17:37.2493;NULL;NULL;116984;587;0;529;0;0
a@a.A;2021-10-15 09:17:37.2493;NULL;NULL;116994;0;0;529;0;0
a@a.A;2021-10-15 09:17:37.2653;NULL;NULL;117004;193;0;529;0;0
a@a.A;2021-10-15 09:17:37.2823;NULL;NULL;117014;0;0;529;0;0
a@a.A;2021-10-15 09:17:37.2823;NULL;NULL;117024;543;0;529;0;0
a@a.A;2021-10-15 09:17:37.2992;NULL;NULL;117035;0;0;529;0;0
a@a.A;2021-10-15 09:17:37.2992;NULL;NULL;117045;575;0;529;0;0
a@a.A;2021-10-15 09:17:37.3162;NULL;NULL;117055;0;0;529;0;0
a@a.A;2021-10-15 09:17:37.3162;NULL;NULL;117065;485;0;529;0;0
a@a.A;2021-10-15 09:17:37.3331;NULL;NULL;117075;0;0;529;0;0
a@a.A;2021-10-15 09:17:37.3491;NULL;NULL;117085;545;0;529;0;0
a@a.A;2021-10-15 09:17:37.3491;NULL;NULL;117095;19;0;529;0;0
a@a.A;2021-10-15 09:17:37.3650;NULL;NULL;117105;491;0;529;0;0
a@a.A;2021-10-15 09:17:37.3820;NULL;NULL;117115;0;0;529;0;0
a@a.A;2021-10-15 09:17:37.3820;NULL;NULL;117125;576;0;529;0;0
a@a.A;2021-10-15 09:17:37.3989;NULL;NULL;117135;0;0;529;0;0
a@a.A;2021-10-15 09:17:37.3989;NULL;NULL;117145;482;0;529;0;0
a@a.A;2021-10-15 09:17:37.4159;NULL;NULL;117155;0;0;529;0;0
a@a.A;2021-10-15 09:17:37.4329;NULL;NULL;117165;525;0;530;0;0
a@a.A;2021-10-15 09:17:37.4329;NULL;NULL;117175;0;0;530;0;0
a@a.A;2021-10-15 09:17:37.4488;NULL;NULL;117185;509;0;530;0;0
a@a.A;2021-10-15 09:17:37.4488;NULL;NULL;117195;0;0;529;0;0
a@a.A;2021-10-15 09:17:37.4658;NULL;NULL;117206;489;0;530;0;0
a@a.A;2021-10-15 09:17:37.4827;NULL;NULL;117216;0;0;530;0;0
