TimeStamp;Email;Comment;PID;Millis;EDA;IBI;RawPulse;Pressure;Button;
2021-10-15 09:54:49.1957;a@a.A;NULL;NULL;15159;26;0;530;0;0;
2021-10-15 09:54:49.2137;a@a.A;NULL;NULL;15169;2;0;530;0;0;
2021-10-15 09:54:49.2137;a@a.A;NULL;NULL;15179;12;0;530;0;0;
2021-10-15 09:54:49.2296;a@a.A;NULL;NULL;15190;0;0;530;0;0;
2021-10-15 09:54:49.2296;a@a.A;NULL;NULL;15200;16;0;530;0;0;
2021-10-15 09:54:49.2466;a@a.A;NULL;NULL;15210;2;0;530;0;0;
2021-10-15 09:54:49.2625;a@a.A;NULL;NULL;15220;36;0;530;0;0;
2021-10-15 09:54:49.2625;a@a.A;NULL;NULL;15230;10;0;530;0;0;
2021-10-15 09:54:49.2795;a@a.A;NULL;NULL;15240;24;0;530;0;0;
2021-10-15 09:54:49.2795;a@a.A;NULL;NULL;15250;9;0;530;0;0;
2021-10-15 09:54:49.2964;a@a.A;NULL;NULL;15260;41;0;530;0;0;
2021-10-15 09:54:49.3124;a@a.A;NULL;NULL;15270;7;0;530;0;0;
2021-10-15 09:54:49.3124;a@a.A;NULL;NULL;15280;21;0;530;0;0;
2021-10-15 09:54:49.3294;a@a.A;NULL;NULL;15290;0;0;530;0;0;
2021-10-15 09:54:49.3463;a@a.A;NULL;NULL;15300;22;0;530;0;0;
2021-10-15 09:54:49.3463;a@a.A;NULL;NULL;15310;7;0;530;0;0;
2021-10-15 09:54:49.3633;a@a.A;NULL;NULL;15320;9;0;530;0;0;
2021-10-15 09:54:49.3633;a@a.A;NULL;NULL;15330;0;0;530;0;0;
2021-10-15 09:54:49.3793;a@a.A;NULL;NULL;15340;40;0;530;0;0;
2021-10-15 09:54:49.3793;a@a.A;NULL;NULL;15350;0;0;530;0;0;
2021-10-15 09:54:49.3962;a@a.A;NULL;NULL;15360;26;0;530;0;0;
2021-10-15 09:54:49.4121;a@a.A;NULL;NULL;15370;1;0;530;0;0;
2021-10-15 09:54:49.4131;a@a.A;NULL;NULL;15380;31;0;530;0;0;
2021-10-15 09:54:49.4288;a@a.A;NULL;NULL;15390;22;0;529;0;0;
2021-10-15 09:54:49.4288;a@a.A;NULL;NULL;15400;39;0;529;0;0;
2021-10-15 09:54:49.4457;a@a.A;NULL;NULL;15410;0;0;530;0;0;
2021-10-15 09:54:49.4627;a@a.A;NULL;NULL;15420;34;0;529;0;0;
2021-10-15 09:54:49.4627;a@a.A;NULL;NULL;15430;12;0;530;0;0;
2021-10-15 09:54:49.4796;a@a.A;NULL;NULL;15440;44;0;529;0;0;
2021-10-15 09:54:49.4796;a@a.A;NULL;NULL;15450;0;0;529;0;0;
2021-10-15 09:54:49.4956;a@a.A;NULL;NULL;15460;20;0;529;0;0;
2021-10-15 09:54:49.5125;a@a.A;NULL;NULL;15470;14;0;529;0;0;
2021-10-15 09:54:49.5125;a@a.A;NULL;NULL;15480;43;0;529;0;0;
2021-10-15 09:54:49.5289;a@a.A;NULL;NULL;15490;5;0;529;0;0;
2021-10-15 09:54:49.5289;a@a.A;NULL;NULL;15500;31;0;529;0;0;
2021-10-15 09:54:49.5459;a@a.A;NULL;NULL;15510;0;0;529;0;0;
2021-10-15 09:54:49.5628;a@a.A;NULL;NULL;15520;35;0;529;0;0;
2021-10-15 09:54:49.5628;a@a.A;NULL;NULL;15531;0;0;529;0;0;
2021-10-15 09:54:49.5798;a@a.A;NULL;NULL;15541;27;0;529;0;0;
2021-10-15 09:54:49.5967;a@a.A;NULL;NULL;15551;19;0;529;0;0;
2021-10-15 09:54:49.5967;a@a.A;NULL;NULL;15561;34;0;530;0;0;
2021-10-15 09:54:49.6127;a@a.A;NULL;NULL;15571;9;0;530;0;0;
2021-10-15 09:54:49.6127;a@a.A;NULL;NULL;15581;38;0;530;0;0;
2021-10-15 09:54:49.6301;a@a.A;NULL;NULL;15591;15;0;530;0;0;
2021-10-15 09:54:49.6301;a@a.A;NULL;NULL;15601;35;0;530;0;0;
2021-10-15 09:54:49.6471;a@a.A;NULL;NULL;15611;0;0;529;0;0;
2021-10-15 09:54:49.6641;a@a.A;NULL;NULL;15621;39;0;529;0;0;
2021-10-15 09:54:49.6641;a@a.A;NULL;NULL;15631;11;0;530;0;0;
2021-10-15 09:54:49.6800;a@a.A;NULL;NULL;15641;41;0;530;0;0;
2021-10-15 09:54:49.6800;a@a.A;NULL;NULL;15651;10;0;530;0;0;
2021-10-15 09:54:49.6970;a@a.A;NULL;NULL;15661;40;0;529;0;0;
2021-10-15 09:54:49.7139;a@a.A;NULL;NULL;15671;12;0;530;0;0;
2021-10-15 09:54:49.7139;a@a.A;NULL;NULL;15681;38;0;530;0;0;
2021-10-15 09:54:49.7304;a@a.A;NULL;NULL;15691;4;0;530;0;0;
2021-10-15 09:54:49.7464;a@a.A;NULL;NULL;15702;31;0;530;0;0;
2021-10-15 09:54:49.7464;a@a.A;NULL;NULL;15712;11;0;529;0;0;
2021-10-15 09:54:49.7634;a@a.A;NULL;NULL;15722;33;0;530;0;0;
2021-10-15 09:54:49.7634;a@a.A;NULL;NULL;15732;10;0;530;0;0;
2021-10-15 09:54:49.7793;a@a.A;NULL;NULL;15742;46;0;530;0;0;
2021-10-15 09:54:49.7963;a@a.A;NULL;NULL;15752;3;0;530;0;0;
2021-10-15 09:54:49.7963;a@a.A;NULL;NULL;15762;20;0;530;0;0;
2021-10-15 09:54:49.8132;a@a.A;NULL;NULL;15772;5;0;530;0;0;
2021-10-15 09:54:49.8132;a@a.A;NULL;NULL;15782;30;0;530;0;0;
2021-10-15 09:54:49.8297;a@a.A;NULL;NULL;15792;16;0;530;0;0;
2021-10-15 09:54:49.8297;a@a.A;NULL;NULL;15802;38;0;530;0;0;
2021-10-15 09:54:49.8466;a@a.A;NULL;NULL;15812;16;0;530;0;0;
2021-10-15 09:54:49.8636;a@a.A;NULL;NULL;15822;37;0;530;0;0;
2021-10-15 09:54:49.8636;a@a.A;NULL;NULL;15832;7;0;530;0;0;
2021-10-15 09:54:49.8796;a@a.A;NULL;NULL;15842;38;0;530;0;0;
2021-10-15 09:54:49.8796;a@a.A;NULL;NULL;15852;7;0;530;0;0;
2021-10-15 09:54:49.8955;a@a.A;NULL;NULL;15862;48;0;530;0;0;
2021-10-15 09:54:49.9125;a@a.A;NULL;NULL;15872;2;0;530;0;0;
2021-10-15 09:54:49.9125;a@a.A;NULL;NULL;15882;25;0;530;0;0;
2021-10-15 09:54:49.9294;a@a.A;NULL;NULL;15892;4;0;530;0;0;
2021-10-15 09:54:49.9454;a@a.A;NULL;NULL;15902;44;0;530;0;0;
2021-10-15 09:54:49.9454;a@a.A;NULL;NULL;15912;12;0;530;0;0;
2021-10-15 09:54:49.9623;a@a.A;NULL;NULL;15922;25;0;530;0;0;
2021-10-15 09:54:49.9623;a@a.A;NULL;NULL;15932;18;0;530;0;0;
2021-10-15 09:54:49.9793;a@a.A;NULL;NULL;15942;47;0;530;0;0;
2021-10-15 09:54:49.9953;a@a.A;NULL;NULL;15952;11;0;530;0;0;
2021-10-15 09:54:49.9953;a@a.A;NULL;NULL;15962;26;0;530;0;0;
2021-10-15 09:54:50.0122;a@a.A;NULL;NULL;15972;4;0;530;0;0;
2021-10-15 09:54:50.0122;a@a.A;NULL;NULL;15982;53;0;530;0;0;
2021-10-15 09:54:50.0297;a@a.A;NULL;NULL;15992;13;0;530;0;0;
2021-10-15 09:54:50.0457;a@a.A;NULL;NULL;16002;26;0;530;0;0;
2021-10-15 09:54:50.0457;a@a.A;NULL;NULL;16012;0;0;530;0;0;
2021-10-15 09:54:50.0626;a@a.A;NULL;NULL;16022;44;0;530;0;0;
2021-10-15 09:54:50.0626;a@a.A;NULL;NULL;16032;6;0;530;0;0;
2021-10-15 09:54:50.0796;a@a.A;NULL;NULL;16043;45;0;530;0;0;
2021-10-15 09:54:50.0796;a@a.A;NULL;NULL;16053;14;0;530;0;0;
2021-10-15 09:54:50.0965;a@a.A;NULL;NULL;16063;43;0;530;0;0;
2021-10-15 09:54:50.1135;a@a.A;NULL;NULL;16073;17;0;530;0;0;
2021-10-15 09:54:50.1135;a@a.A;NULL;NULL;16083;19;0;530;0;0;
2021-10-15 09:54:50.1294;a@a.A;NULL;NULL;16093;19;0;530;0;0;
2021-10-15 09:54:50.1467;a@a.A;NULL;NULL;16103;30;0;530;0;0;
2021-10-15 09:54:50.1467;a@a.A;NULL;NULL;16113;6;0;530;0;0;
2021-10-15 09:54:50.1626;a@a.A;NULL;NULL;16123;39;0;530;0;0;
2021-10-15 09:54:50.1626;a@a.A;NULL;NULL;16133;13;0;530;0;0;
2021-10-15 09:54:50.1796;a@a.A;NULL;NULL;16143;34;0;530;0;0;
2021-10-15 09:54:50.1956;a@a.A;NULL;NULL;16153;19;0;530;0;0;
2021-10-15 09:54:50.1956;a@a.A;NULL;NULL;16163;40;0;530;0;0;
2021-10-15 09:54:50.2135;a@a.A;NULL;NULL;16173;7;0;530;0;0;
2021-10-15 09:54:50.2135;a@a.A;NULL;NULL;16183;38;0;530;0;0;
2021-10-15 09:54:50.2295;a@a.A;NULL;NULL;16193;18;0;530;0;0;
2021-10-15 09:54:50.2454;a@a.A;NULL;NULL;16203;42;0;530;0;0;
2021-10-15 09:54:50.2464;a@a.A;NULL;NULL;16214;7;0;529;0;0;
2021-10-15 09:54:50.2624;a@a.A;NULL;NULL;16224;37;0;530;0;0;
2021-10-15 09:54:50.2793;a@a.A;NULL;NULL;16234;16;0;530;0;0;
2021-10-15 09:54:50.2793;a@a.A;NULL;NULL;16244;24;0;530;0;0;
2021-10-15 09:54:50.2953;a@a.A;NULL;NULL;16254;21;0;530;0;0;
2021-10-15 09:54:50.2953;a@a.A;NULL;NULL;16264;13;0;530;0;0;
2021-10-15 09:54:50.3122;a@a.A;NULL;NULL;16274;2;0;530;0;0;
2021-10-15 09:54:50.3292;a@a.A;NULL;NULL;16284;15;0;530;0;0;
2021-10-15 09:54:50.3292;a@a.A;NULL;NULL;16294;26;0;530;0;0;
2021-10-15 09:54:50.3452;a@a.A;NULL;NULL;16304;39;0;529;0;0;
2021-10-15 09:54:50.3452;a@a.A;NULL;NULL;16314;21;0;530;0;0;
2021-10-15 09:54:50.3621;a@a.A;NULL;NULL;16324;29;0;530;0;0;
2021-10-15 09:54:50.3621;a@a.A;NULL;NULL;16334;13;0;530;0;0;
2021-10-15 09:54:50.3791;a@a.A;NULL;NULL;16344;28;0;530;0;0;
2021-10-15 09:54:50.3960;a@a.A;NULL;NULL;16354;14;0;530;0;0;
2021-10-15 09:54:50.3960;a@a.A;NULL;NULL;16364;11;0;530;0;0;
2021-10-15 09:54:50.4130;a@a.A;NULL;NULL;16374;27;0;530;0;0;
2021-10-15 09:54:50.4130;a@a.A;NULL;NULL;16384;42;0;530;0;0;
2021-10-15 09:54:50.4299;a@a.A;NULL;NULL;16394;5;0;530;0;0;
2021-10-15 09:54:50.4469;a@a.A;NULL;NULL;16404;29;0;530;0;0;
2021-10-15 09:54:50.4469;a@a.A;NULL;NULL;16414;14;0;530;0;0;
2021-10-15 09:54:50.4628;a@a.A;NULL;NULL;16424;38;0;530;0;0;
2021-10-15 09:54:50.4628;a@a.A;NULL;NULL;16434;12;0;530;0;0;
2021-10-15 09:54:50.4798;a@a.A;NULL;NULL;16444;36;0;530;0;0;
2021-10-15 09:54:50.4958;a@a.A;NULL;NULL;16454;12;0;530;0;0;
2021-10-15 09:54:50.4958;a@a.A;NULL;NULL;16464;11;0;530;0;0;
2021-10-15 09:54:50.5127;a@a.A;NULL;NULL;16474;1;0;530;0;0;
2021-10-15 09:54:50.5297;a@a.A;NULL;NULL;16484;34;0;530;0;0;
2021-10-15 09:54:50.5297;a@a.A;NULL;NULL;16494;18;0;530;0;0;
2021-10-15 09:54:50.5456;a@a.A;NULL;NULL;16504;25;0;530;0;0;
2021-10-15 09:54:50.5456;a@a.A;NULL;NULL;16514;16;0;530;0;0;
2021-10-15 09:54:50.5626;a@a.A;NULL;NULL;16524;22;0;530;0;0;
2021-10-15 09:54:50.5785;a@a.A;NULL;NULL;16534;19;0;530;0;0;
2021-10-15 09:54:50.5785;a@a.A;NULL;NULL;16544;17;0;530;0;0;
2021-10-15 09:54:50.5955;a@a.A;NULL;NULL;16555;17;0;530;0;0;
2021-10-15 09:54:50.5965;a@a.A;NULL;NULL;16565;35;0;530;0;0;
2021-10-15 09:54:50.6124;a@a.A;NULL;NULL;16575;7;0;530;0;0;
2021-10-15 09:54:50.6124;a@a.A;NULL;NULL;16585;12;0;530;0;0;
2021-10-15 09:54:50.6294;a@a.A;NULL;NULL;16595;24;0;530;0;0;
2021-10-15 09:54:50.6454;a@a.A;NULL;NULL;16605;27;0;530;0;0;
2021-10-15 09:54:50.6454;a@a.A;NULL;NULL;16615;25;0;530;0;0;
2021-10-15 09:54:50.6633;a@a.A;NULL;NULL;16625;7;0;530;0;0;
2021-10-15 09:54:50.6793;a@a.A;NULL;NULL;16635;18;0;530;0;0;
2021-10-15 09:54:50.6793;a@a.A;NULL;NULL;16645;29;0;530;0;0;
2021-10-15 09:54:50.6962;a@a.A;NULL;NULL;16655;28;0;530;0;0;
2021-10-15 09:54:50.6962;a@a.A;NULL;NULL;16665;22;0;530;0;0;
2021-10-15 09:54:50.7122;a@a.A;NULL;NULL;16675;22;0;530;0;0;
2021-10-15 09:54:50.7291;a@a.A;NULL;NULL;16685;21;0;530;0;0;
2021-10-15 09:54:50.7291;a@a.A;NULL;NULL;16695;19;0;530;0;0;
2021-10-15 09:54:50.7461;a@a.A;NULL;NULL;16705;15;0;530;0;0;
2021-10-15 09:54:50.7461;a@a.A;NULL;NULL;16715;15;0;530;0;0;
2021-10-15 09:54:50.7620;a@a.A;NULL;NULL;16726;16;0;530;0;0;
2021-10-15 09:54:50.7790;a@a.A;NULL;NULL;16736;14;0;530;0;0;
2021-10-15 09:54:50.7790;a@a.A;NULL;NULL;16746;18;0;530;0;0;
2021-10-15 09:54:50.7960;a@a.A;NULL;NULL;16756;27;0;530;0;0;
2021-10-15 09:54:50.8129;a@a.A;NULL;NULL;16766;19;0;530;0;0;
2021-10-15 09:54:50.8129;a@a.A;NULL;NULL;16776;24;0;530;0;0;
2021-10-15 09:54:50.8129;a@a.A;NULL;NULL;16786;20;0;530;0;0;
2021-10-15 09:54:50.8299;a@a.A;NULL;NULL;16796;25;0;530;0;0;
2021-10-15 09:54:50.8458;a@a.A;NULL;NULL;16806;21;0;530;0;0;
2021-10-15 09:54:50.8458;a@a.A;NULL;NULL;16816;25;0;530;0;0;
2021-10-15 09:54:50.8628;a@a.A;NULL;NULL;16826;13;0;530;0;0;
2021-10-15 09:54:50.8797;a@a.A;NULL;NULL;16836;27;0;530;0;0;
2021-10-15 09:54:50.8797;a@a.A;NULL;NULL;16846;5;0;530;0;0;
2021-10-15 09:54:50.8957;a@a.A;NULL;NULL;16856;32;0;530;0;0;
2021-10-15 09:54:50.8957;a@a.A;NULL;NULL;16866;24;0;530;0;0;
2021-10-15 09:54:50.9126;a@a.A;NULL;NULL;16876;13;0;530;0;0;
2021-10-15 09:54:50.9286;a@a.A;NULL;NULL;16886;10;0;530;0;0;
2021-10-15 09:54:50.9286;a@a.A;NULL;NULL;16896;21;0;530;0;0;
2021-10-15 09:54:50.9456;a@a.A;NULL;NULL;16906;19;0;530;0;0;
2021-10-15 09:54:50.9456;a@a.A;NULL;NULL;16916;21;0;530;0;0;
2021-10-15 09:54:50.9625;a@a.A;NULL;NULL;16926;23;0;530;0;0;
2021-10-15 09:54:50.9795;a@a.A;NULL;NULL;16936;29;0;530;0;0;
2021-10-15 09:54:50.9795;a@a.A;NULL;NULL;16946;34;0;530;0;0;
2021-10-15 09:54:50.9965;a@a.A;NULL;NULL;16956;14;0;530;0;0;
2021-10-15 09:54:51.0134;a@a.A;NULL;NULL;16966;18;0;530;0;0;
2021-10-15 09:54:51.0134;a@a.A;NULL;NULL;16976;9;0;530;0;0;
2021-10-15 09:54:51.0134;a@a.A;NULL;NULL;16986;26;0;530;0;0;
2021-10-15 09:54:51.0298;a@a.A;NULL;NULL;16996;18;0;530;0;0;
2021-10-15 09:54:51.0468;a@a.A;NULL;NULL;17006;31;0;530;0;0;
2021-10-15 09:54:51.0468;a@a.A;NULL;NULL;17016;13;0;530;0;0;
2021-10-15 09:54:51.0627;a@a.A;NULL;NULL;17026;35;0;530;0;0;
2021-10-15 09:54:51.0627;a@a.A;NULL;NULL;17036;17;0;530;0;0;
2021-10-15 09:54:51.0797;a@a.A;NULL;NULL;17046;18;0;530;0;0;
2021-10-15 09:54:51.0967;a@a.A;NULL;NULL;17056;9;0;530;0;0;
2021-10-15 09:54:51.0967;a@a.A;NULL;NULL;17067;12;0;530;0;0;
2021-10-15 09:54:51.1126;a@a.A;NULL;NULL;17077;17;0;530;0;0;
2021-10-15 09:54:51.1286;a@a.A;NULL;NULL;17087;5;0;530;0;0;
2021-10-15 09:54:51.1286;a@a.A;NULL;NULL;17097;16;0;530;0;0;
2021-10-15 09:54:51.1455;a@a.A;NULL;NULL;17107;12;0;530;0;0;
2021-10-15 09:54:51.1455;a@a.A;NULL;NULL;17117;30;0;530;0;0;
2021-10-15 09:54:51.1625;a@a.A;NULL;NULL;17127;15;0;530;0;0;
2021-10-15 09:54:51.1794;a@a.A;NULL;NULL;17137;17;0;530;0;0;
2021-10-15 09:54:51.1794;a@a.A;NULL;NULL;17147;9;0;530;0;0;
2021-10-15 09:54:51.1954;a@a.A;NULL;NULL;17157;16;0;530;0;0;
2021-10-15 09:54:51.1954;a@a.A;NULL;NULL;17167;17;0;530;0;0;
2021-10-15 09:54:51.2153;a@a.A;NULL;NULL;17177;26;0;530;0;0;
2021-10-15 09:54:51.2153;a@a.A;NULL;NULL;17187;4;0;530;0;0;
2021-10-15 09:54:51.2293;a@a.A;NULL;NULL;17197;18;0;530;0;0;
2021-10-15 09:54:51.2453;a@a.A;NULL;NULL;17207;0;0;530;0;0;
2021-10-15 09:54:51.2622;a@a.A;NULL;NULL;17217;20;0;530;0;0;
2021-10-15 09:54:51.2622;a@a.A;NULL;NULL;17227;12;0;530;0;0;
2021-10-15 09:54:51.2792;a@a.A;NULL;NULL;17238;27;0;530;0;0;
2021-10-15 09:54:51.2792;a@a.A;NULL;NULL;17248;16;0;530;0;0;
2021-10-15 09:54:51.2961;a@a.A;NULL;NULL;17258;29;0;530;0;0;
2021-10-15 09:54:51.2961;a@a.A;NULL;NULL;17268;0;0;530;0;0;
2021-10-15 09:54:51.3121;a@a.A;NULL;NULL;17278;26;0;530;0;0;
2021-10-15 09:54:51.3290;a@a.A;NULL;NULL;17288;0;0;530;0;0;
2021-10-15 09:54:51.3290;a@a.A;NULL;NULL;17298;14;0;530;0;0;
2021-10-15 09:54:51.3450;a@a.A;NULL;NULL;17308;4;0;530;0;0;
2021-10-15 09:54:51.3620;a@a.A;NULL;NULL;17318;12;0;530;0;0;
2021-10-15 09:54:51.3620;a@a.A;NULL;NULL;17328;6;3002;530;0;0;
2021-10-15 09:54:51.3789;a@a.A;NULL;NULL;17338;16;0;530;0;0;
2021-10-15 09:54:51.3789;a@a.A;NULL;NULL;17348;0;0;529;0;0;
2021-10-15 09:54:51.3959;a@a.A;NULL;NULL;17358;6;0;529;0;0;
2021-10-15 09:54:51.4118;a@a.A;NULL;NULL;17368;14;0;529;0;0;
2021-10-15 09:54:51.4118;a@a.A;NULL;NULL;17378;19;0;529;0;0;
2021-10-15 09:54:51.4288;a@a.A;NULL;NULL;17388;11;0;529;0;0;
2021-10-15 09:54:51.4288;a@a.A;NULL;NULL;17398;30;0;529;0;0;
2021-10-15 09:54:51.4457;a@a.A;NULL;NULL;17408;0;0;528;0;0;
2021-10-15 09:54:51.4617;a@a.A;NULL;NULL;17418;19;0;529;0;0;
2021-10-15 09:54:51.4617;a@a.A;NULL;NULL;17428;6;0;529;0;0;
2021-10-15 09:54:51.4786;a@a.A;NULL;NULL;17438;18;0;529;0;0;
2021-10-15 09:54:51.4786;a@a.A;NULL;NULL;17448;9;0;530;0;0;
2021-10-15 09:54:51.4956;a@a.A;NULL;NULL;17458;20;0;530;0;0;
2021-10-15 09:54:51.5116;a@a.A;NULL;NULL;17468;7;0;530;0;0;
